-5.184418, 80.434097, 4.715877, 20.783220
-5.163626, 79.529472, 3.746671, 21.441620
-5.178605, 77.854019, 1.988970, 22.830210
-5.388843, 76.158859, 0.559236, 24.448975
-5.635631, 74.449257, -0.557056, 26.170807
-5.794570, 72.745895, -1.549443, 27.906343
-5.874605, 71.213394, -2.524045, 29.488142
-5.922245, 70.216919, -3.636851, 30.583191
-5.927309, 69.934761, -4.202949, 30.930832
-5.877051, 69.709381, -5.382482, 31.321438
-5.775366, 69.804489, -6.421138, 31.406284
-5.657006, 70.166580, -7.272440, 31.223757
-5.486914, 70.728607, -7.871103, 30.803814
-5.290469, 71.478615, -8.182752, 30.139938
-5.106736, 72.361366, -8.179192, 29.272377
-5.032626, 72.833092, -8.054137, 28.779114
-4.870693, 73.817184, -7.596699, 27.694283
-4.680443, 74.866692, -6.935196, 26.489370
-4.427360, 76.062881, -6.159244, 25.110226
-4.122409, 77.359978, -5.226861, 23.598410
-3.765439, 78.723869, -4.147636, 22.001253
-3.596246, 79.409462, -3.561763, 21.203524
-3.231714, 80.876190, -2.294171, 19.530165
-2.826702, 82.459518, -0.901658, 17.789652
-2.359369, 84.148506, 0.652450, 16.039394
-1.786314, 85.995773, 2.312968, 14.305911
-1.173466, 88.015144, 4.064865, 12.709717
-0.376992, 90.170647, 5.901628, 11.471161
0.496093, 92.345177, 7.883088, 10.999341
0.913177, 93.413567, 8.965179, 11.161964
1.760159, 95.490021, 11.261305, 12.257857
2.700451, 97.503609, 13.619703, 14.107471
3.710504, 99.615097, 15.899948, 16.331697
4.184303, 100.700287, 16.956503, 17.479181
5.147278, 103.078316, 19.059654, 19.981014
6.118133, 105.575035, 21.022461, 22.593283
7.207586, 108.127785, 22.789690, 25.246387
8.430538, 110.493996, 24.338751, 27.813175
9.761588, 112.688843, 25.748255, 30.319431
11.146121, 114.843750, 26.951603, 32.725552
12.558908, 116.864784, 27.909559, 34.944107
13.263285, 117.775917, 28.308758, 35.962254
14.735932, 119.625435, 29.080507, 38.052349
16.245977, 121.240532, 29.711241, 39.973114
17.813515, 122.577003, 30.278173, 41.758953
19.339149, 123.677231, 30.725594, 43.343697
20.794998, 124.710228, 31.043022, 44.796165
21.500832, 125.191154, 31.184307, 45.490009
22.751524, 125.883797, 31.347490, 46.586132
23.894890, 126.267937, 31.513287, 47.476913
24.929708, 126.241066, 31.641045, 48.075352
25.873703, 125.915703, 31.765165, 48.477810
26.268538, 125.650513, 31.871855, 48.618927
26.268538, 125.650513, 31.871855, 48.618927
27.372158, 124.911171, 32.267303, 49.101734
27.661846, 123.768036, 32.208050, 48.656509
27.960546, 122.638039, 31.961044, 48.122566
28.250086, 121.712173, 31.714617, 47.700134
28.343781, 121.151405, 31.204121, 47.164066
28.342285, 121.033424, 30.556627, 46.684017
28.310558, 121.036095, 30.233572, 46.455074
